6.547948537836795202e-01
1.437355604421350613e-04
3.237318561681039597e+00
1.161429679190241515e+01
3.134424323726663353e-01
6.470174409191156428e+01
4.617725514268721909e+00
4.181252051803923564e+00
2.022918285125588689e+00
7.153621087380278576e-01
5.692025602051703953e-06
